DATE,TIME,CONTENT
1/27/2016,1:08," Draft resolution on health in the #SDGs #EB138: Adopt a more integrated and multisectoral approach to health"" http://apps.who.int/gb/ebwha/pdf_files/EB138/B138_CONF8-en.pdf?? ""           "
1/27/2016,1:12, Currently discussed #EB138: @WHO secretariat report on Health in the 2030 Agenda for Sustainable Development #SDGs http://apps.who.int/gb/ebwha/pdf_files/EB138/B138_14-en.pdf??            
1/27/2016,1:14, @kt_network @RCObsGyn buzzword of the day @WHO = universal health coverage.  Global strategy on mat/child/ado health l8r 2day  #SDGs #EB138            
1/27/2016,1:15, Canada tells #EB138 that achieving #UHC in context of #SDGs will take better measurement and accountability. Hello #healthdatacollaborative            
1/27/2016,1:15, #SDGs @unigestbcn strengthens #equities team http://sco.lt/91BAkD?            
1/27/2016,1:16, My full speech from yesterday's @ODIdev event in #London can be found here: http://europa.eu/!jK44Hm? #SDGs #Agenda2030            
1/27/2016,1:17, Great @docranjana piece on the importance of #education for girls http://gu.com/p/4g5yt? #sdgs #GlobalGoals            
1/27/2016,1:18, UNEP and Islamic Development Bank IDB Cooperate to Support #SDGs and Paris Agreement. IISD Reporting Services http://ln.is/sd.iisd.org/news/CYbHn?? @UNEP            
1/27/2016,1:21," Robert Glasser @unisdr Special Rep emphasises #climatechange, #SDGs & #DRR links - see @royalsociety https://royalsociety.org/topics-policy/publications/2015/taking-joint-action-on-disasters-development-climate-change/?? #Science4Sendai            "
1/27/2016,1:22, Philippines points out that donors face a big challenge to move on from the #MDGs era to support the #SDGs. #EB138            
1/27/2016,1:30, Looking for a way to engage children with the #GlobalGoals #SDGs? Check out this animation!  https://www.youtube.com/watch?v=ZZzBbO6Y0uc?? #childrights            
1/27/2016,1:30, Member states at #EB138 affirm that #UHC is the transformative target in the #SDGs. So why did they not get it at the top of targets?            
1/27/2016,1:34, How is the global development agenda #2030Agenda relevant to #AsiaPacific region? http://on.undp.org/TAZx6? #SDGs pic.twitter.com/WboEGQnbzv            
1/27/2016,1:34, Germany:  human right to health underpins #SDGs w/ #UHC as cornerstone to ensure health & human security #EB138 [impressive breadth]            
1/27/2016,1:34, #SDGs #VegaIM Investment Managers : Harmonise sa gamme #fonds http://sco.lt/89T8TZ?            
1/27/2016,1:37," 7,000 women farmers reap rewards of sustainable farming in Nagaland, #India: http://on.undp.org/MOygS? #SDGs pic.twitter.com/c42nS3u5vU            "
1/27/2016,1:44, How expensive is it to be a poor http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs #4H2O             
1/27/2016,1:44, Clean Water and Sanitation for All by 2030 http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs #4H2O             
1/27/2016,1:46, Clean Water and Sanitation for All by 2030 http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs             
1/27/2016,1:46, Science&tech conference open-setting roadmap 4 #SFDRR collaboration & policy coherence #SDGs #climate. @IDMC_Genevapic.twitter.com/IdbUtVdzYt            
1/27/2016,1:56, Adopt and implement investment promotion regimes for least developed countries #SDGs #financepic.twitter.com/8YDUken6bA            
1/27/2016,2:05, 17 countries in Africa continue to charge school fees despite the legal guarantee of free education http://wp.me/pDwCk-1HL? #SDGs            
1/27/2016,2:05," .@FlaviaBustreo says that the #SDGs can be transformative but need early action, not waiting as we did with the #MDGs. #EB138            "
1/27/2016,2:06, The universality of the #SDGs and leaving no-one behind is the transformative agenda of #SDGs and needs #UHC by all member states. #EB138            
1/27/2016,2:10, #EB138: @FlaviaBustreo calls on States to rethink methods of work for implementation of #SDGs            
1/27/2016,2:12, true #institutions governing the #earth create DISORDERS!!! can they help solving #climatechange and achieve #SDGs? https://twitter.com/wef/status/692282731963744256??            
1/27/2016,2:16, Thanks to all Member States & partners who spoke on the need to seamlessly transition from MDGs to #SDGs #EB138pic.twitter.com/Dzj4iiKhg0            
1/27/2016,2:19, ?Family planning is about women?s rights & their capacity to make decisions about their health & wellbeing? #SDGs http://www.theguardian.com/global-development/2016/jan/26/family-planning-critical-link-eradicating-poverty-modern-contraceptives-population-bulge??            
1/27/2016,2:19, Health is in many of the #SDGs not only in SDG3. We need to tackle the #GlobalGoals agenda in a truly integrated way #EB138 #EWECisME            
1/27/2016,2:21," New Global Strategy 4 women, children & adol health is a front runner platform #SDGs implementation--and up next on #EB138 agenda #EWECisME            "
1/27/2016,2:23, Interesting look at the social transformation needed to propel the #SDGs forward https://twitter.com/conversationedu/status/692283934642540545??            
1/27/2016,2:29, Multi-dimensional country reviews could be a useful tool for implementing the #SDGs http://oe.cd/1f5?pic.twitter.com/axtjKdeUQ2            
1/27/2016,2:29, NEW factsheet on the importance of #accountability for #SDGS #ICFPhttps://twitter.com/C2015Europe/status/692278395208486913??            
1/27/2016,2:30, Seeing the bigger picture: The ripple effect of vision care on the #SDGs | http://ow.ly/XzZvo? via @SVInitiative            
1/27/2016,2:30, @Dochasnetwork giving presentation on #EYD2015 and #SDGs to EU Affairs Committee with Lorna Gold @trocaire and Marissa Ryan @OxfamIreland            
1/27/2016,2:34, #ICFP great psention by @EefWuyts @ippfen on #accountability inthenew #SDGs @POuagaPF @C2015Europe @DFID_UK @USAIDGHpic.twitter.com/i3OvBYhBt4            
1/27/2016,2:47, European CSOs join up @CONCORD_Europe meeting strategizing on #SDGs implementation ; EU Strategy on SDGs necessary pic.twitter.com/jbkHByCcEa            
1/27/2016,2:49, Namibia: #maternal #newborn and under 5 #mortality remains high on the #african continent - we need equitable access to care #EB138 #SDGs            
1/27/2016,2:52, Members gathering to strategise the implementation of the #SDGs and the promotion of #CivilSociety spacepic.twitter.com/7yd9JJEYAH            
1/27/2016,2:56, #EB138 @WHO #SDGs Health relevant for the achievement of all #GlobalGoals            
1/27/2016,3:09, **World Merit UK is Recruiting**  For anyone who shares a passion for the SDGs... Message us here @worldmeritUK #SDGs #opportunity            
1/27/2016,3:14, UN announces first-ever High-Level Panel on Women's Economic Empowerment http://owl.li/X47Pk? @UNWomen #gender #development #SDGs            
1/27/2016,3:25, Development is function of population control or vice versa? Achieve #SDGs to stabilize pop. http://buff.ly/1TmBfdu? #ICFP2016 @PFI3 #gender            
1/27/2016,3:29, Seven ideas on how to finance the #SDGs http://bit.ly/1UpSuJh?            
1/27/2016,3:29," Fitting that women, children & adolescents' health follows #SDGS discussion. #UHC means nothing if not universal access to #SRMNCAH. #EB138            "
1/27/2016,3:30, Definitely worth sharing! #GlobalGoals #SDGs https://twitter.com/gavi/status/692292289759219712??            
1/27/2016,3:37, Ondo State is performing well in #MNCH. No doubt that the State will achieve the #SDGs! https://twitter.com/King_johnnybe/status/692279628879249408??            
1/27/2016,3:37," .@wef The freshly minted #SDGs will depend in part on the fortunes of the world?s #cities""  #GlobalGoals @SDGactionhttps://twitter.com/wef/status/692263422944268290?? ""         "
1/27/2016,3:38, Investing in the link of #MDGs to #SDGs will strengthen our responses to #NCDs - women's & children's health. #EB138pic.twitter.com/M1QqOAtqBE            
1/27/2016,3:40, Join youth in discussing their role in #SDGs at @YouthAssembly at the UN on February 17-18: http://bit.ly/1RGtmQh?pic.twitter.com/d1DuVfRIJx            
1/27/2016,3:41, #SDGs aiming for gender equality in Egypt pic.twitter.com/3o4EPrZkPP            
1/27/2016,3:46," With #MDGs converted to #SDGs in 2015, the world is making advances in its health indicators. Great news for 2016.  https://twitter.com/gaviseth/status/692308330614788096??            "
1/27/2016,3:50, .@UN_CSW done and looking forward to our side event:) #Sport #SDGs            
1/27/2016,3:50, #SDGs represent opportunity for #sustainability and for #business. #GlobalGoals #socenthttps://twitter.com/UNDP/status/691168402417778688??            
1/27/2016,3:51, Thanks for the MT. We are committed to tracking the progress of the sustainable development goals in Nigeria. #SDGs https://twitter.com/iam_ayodeji/status/692311641120178176??            
1/27/2016,3:51, A Payment Plan for Universal Education by Gordon Brown via @ProSyn #oped http://po.st/vfjAok? via @po_st #GlobalGoals #SDGs            
1/27/2016,3:59, Best of Davos: 3 ways we can tackle #youth #employment http://wef.ch/1ZPYZGU? #wef pic.twitter.com/7HtCmJ2bPk #SDGs #entrepreneurs @way_hq            
1/27/2016,3:59, Best of Davos: 3 ways we can tackle #youth #employment http://wef.ch/1ZPYZGU? #wef pic.twitter.com/GEpYHIXeKQ #SDGs #entrepreneurs @way_hq            
1/27/2016,3:59, Best of Davos: 3 ways we can tackle #youth #employment http://wef.ch/1ZPYZGU? #wef pic.twitter.com/qMeFiBRy7x #SDGs #entrepreneurs @way_hq            
1/27/2016,4:00, Where will the billions of dollars needed to finance the #SDGs come from? @GuardianGDP expert panel suggests 7 ways: http://ow.ly/XAfdq?            
1/27/2016,4:00, The #SDGs at @lab_13ghana! Love this mural inspiring kids in #ghana #science! @UN @SustDev @unyouthenvoy #GlobalCitizen            
1/27/2016,4:00, Pearson CEO @johnfallon joins the Commission for Business and Sustainable Development http://www.greenbiz.com/article/whats-business-case-sustainable-development?? #sdgs            
1/27/2016,4:01, Seven ideas on how to finance the #SDGs http://gu.com/p/4g62k/stw? #globaldev #globalgoalspic.twitter.com/TjWkGupCiF            
1/27/2016,4:02, Investing in Sustainable Development Goals makes good business sense! http://buff.ly/1Saj77O? #SDGs #businesspic.twitter.com/1v9KYomvlb            
1/27/2016,4:02, Follow @GenevaImpact to participate in the #SDGs #Game.            
1/27/2016,4:10, Let's help children be children. Help end the water crisis. #waterislife #water #SDGs pic.twitter.com/rgVj2r83Zy            
1/27/2016,4:15, GuardianGDP: Seven ideas on how to finance the #SDGs http://gu.com/p/4g62k/stw? #globaldev #globalgoalspic.twitter.com/CRdvCzKvK7            
1/27/2016,4:15, To learn more about Sust Energy do not miss TED talks on 11/02: http://ow.ly/XAa4W? #SDGs #TEDxPlaceDesNationspic.twitter.com/85BWGaPlAy            
1/27/2016,4:27, Inspiring from @ATInvestment: framework to integrate the #SDGs into the investment analysis http://www.alliancetrustinvestments.com/sri-hub/posts/78222/78225/Investing-for-a-prosperous-future#sthash.4yruomUm.dpuf?? http://www.alliancetrustinvestments.com/sri-hub/posts/78222/78225/Investing-for-a-prosperous-future??            
1/27/2016,4:30, The definitive run down of what should be in your diary in #2016:  http://odi.org/comment/10273-whats-international-agenda-2016?? #development #SDGs            
1/27/2016,4:35, World failing to meet #biodiversity targets: study http://on.fb.me/1QCsWto? #GlobalGoals #SDGs            
1/27/2016,4:39, Join initiative inspired by the brazilian case to promote Food Security  http://goo.gl/HQRyYu? @cgfome #GlobalGoals #SDGs #ODS_LAC #UNVLAC            
1/27/2016,4:40, #SDGs Teachers need sufficient training to deploy tech in African schools http://www.itnewsafrica.com/2016/01/teachers-need-sufficient-training-to-deploy-tech-in-african-schools/?? via @itnewsafrica            
1/27/2016,4:41, LIVE-EU Committee with @gold_lgold @trocaire @Marissa_C_Ryan @OxfamIreland @JSheehan70 @Dochasnetwork #EYD2015 #SDGs http://bit.ly/1lRHBnH?            
1/27/2016,4:42, Planet 50/50 by 2030- UN Women panel  on how to make the SDGs a reality for women and girls http://ow.ly/XAroe? #genderequality #SDGs            
1/27/2016,4:45, RT @SustDev: Secretary-General?s Report on global follow-up & review of 2030 Agenda: http://bit.ly/20qNUy6? #SDGs pic.twitter.com/LqjVFBcyMo            
1/27/2016,4:50, Achieving #SDGs requires collective impact. Read http://bit.ly/1hMylA8? to learn about the 5 conditions of collective success @Stanford            
1/27/2016,4:50," @UNANL:UN on #SDGs Paper by @unanl is out! http://paper.li/UNANL/1336552654?edition_id=6ed41570-c4d1-11e5-9524-0cc47a0d15fd?? ? Stories via @sarakassabian @nhbkarim @guerogarcia1"" ""           "
1/27/2016,4:50, Why the Sustainable Development Goals could transform #Africa https://lnkd.in/esRcM8f? @SciDevNetSSA @SustDev #SDGs            
1/27/2016,4:51, .@gold_lgold of @trocaire @OireachtasNews EU Affairs Committee meeting on #SDGs #COP21 & where to from here #EYD2015pic.twitter.com/f51BEdPqLF            
1/27/2016,4:51, Funny and easy way to understand newly adopted #SDGs https://www.facebook.com/UNDP/videos/10153492928142830/?? by @undpkg @UNDPEurasia @GreenProcIndex            
1/27/2016,4:56, Good opportunities for #NTDs & #trachoma in #SDGs implementation   http://www.trachomacoalition.org/news-blogs/ntds-and-sdgs-%E2%80%93-what-are-opportunities?? @Sightsavers_Pol @HelenKellerIntl @RTIfightsNTDs            
1/27/2016,4:58, .@wef: 2016 Year of Implementation on #ClimateChange and #SDGs http://goo.gl/J53GR5? #biodiversity #climate #WEF16            
1/27/2016,5:01," g7+ grp of fragile states' agreed to monitor 20 #SDGs, incl. peace & justice - http://buff.ly/23s168p? #Haiti #PNG #SolomonIslands #countALL            "
1/27/2016,5:03, @jenswandel @YouTube #SDGs is the chance to end Ancient Asian Live Meat process - common - please HELP #HELP #Pleasepic.twitter.com/WgCc92Sfuu            
1/27/2016,5:10," .@WEF: 2016 Year of Implementation on #Climate Change, #SDGs | IISD #SustDev Policy & Practice http://ow.ly/XzRLH?            "
1/27/2016,5:10," .@WEF: 2016 Year of Implementation on #Climate Change, #SDGs | IISD #SustDev Policy & Practice http://ow.ly/XzRHv?            "
1/27/2016,5:20," Blue Economy Summit Discusses Implementation of #SDGs, #ParisAgreement | Natural Resources Policy & Practice http://ow.ly/XzRNC?            "
1/27/2016,5:21, .@JSheehan70 of Dochas @OireachtasNews #EU affairs on impact of #EYD2015 -the legacy for #NGOs & importance of #SDGs pic.twitter.com/HQv5imknM0            
1/27/2016,5:25, @G_stordalen please help - Ancient Asian meat process - live process - taught to kids - this is legal in Korea #SDGs pic.twitter.com/UMKMCKuzb7            
1/27/2016,5:28, Check out our best development features of 2015 http://buff.ly/23sxUhD? Great overview of all the big debates #SDGs #datascience            
1/27/2016,5:28, Policies at the heart of change to meet Education 2030 goals @UNESCO @IrinaBokova #SDGs http://www.unesco.org/new/en/media-services/single-view/news/policies_at_the_heart_of_change_to_meet_education_2030_goals/#.VqjF35IJvKy.twitter??            
1/27/2016,5:31, This is also part of the implementation of the #SDGs https://twitter.com/wef/status/692335042576715776??            
1/27/2016,5:33, 2016 #conferences for social entrepreneurs #SocEnt #Skoll #SOCAP #socialenterprise #SDGs http://wp.me/p5Ocbu-2d? via wordpressdotcom            
1/27/2016,5:35, SUSTAINABILITY TALKS AT CAMPUS GOTLAND live on http://goo.gl/j3w38b? #climate #education #SDGs pic.twitter.com/SJTAkn9d4a            
1/27/2016,5:35, Do follow @SDGsSaturday for all updates on the #SDGs https://twitter.com/toksdotcom/status/692337426266742786??            
1/27/2016,5:42, The #SDGs reflect ALL 8 million #peoplesvoices for an inclusive & transformatie #2030Agenda! #ZeroHunger for all.https://twitter.com/SDGaction/status/664842051293470721??            
1/27/2016,5:42, #Education is one of the most powerful & proven vehicles for sustainable development #Education2030 http://bit.ly/1BBFk0H? #SDGs            
1/27/2016,5:42, Researching #SDG7? Support your knowledge on energy with our eCollections http://bit.ly/1PjiJRP? #GlobalGoals #SDGs pic.twitter.com/YIqqqMjxum            
1/27/2016,5:49, Call 4 Papers abt #sustainablecities submit articles 4 special Natural Resources Forum http://bit.ly/1ZNwART? #SDGs pic.twitter.com/fhTM8OWt2p            
1/27/2016,5:49, Our event with @UNEP on #SDGs starts in 15 minutes in the Burns Moot Courtroom! Featured speakers include @Goldfuss44 from @WhiteHouseCEQ!            
1/27/2016,5:50, High-Level Panel on Women?s Economic Empowerment to Contribute to #SDGs | IISD #SustDev Policy & Practice http://ow.ly/XzS9l?            
1/27/2016,5:53," #ICFP Daily Delivery recap of Jan 26 is out incl. #SDGs, #ICFPFaith, LARCs, top 5 moment + http://eepurl.com/bN9Xi9?pic.twitter.com/nPLUuBrGkZ            "
1/27/2016,5:56," #ICFP Daily Delivery recap of Jan 26 is out incl. #SDGs, #ICFPFaith, LARCs, top 5 moment + http://eepurl.com/bN9Xi9?            "
1/27/2016,6:00, #UNSG Report on follow-up & review of the 2030 Agenda at the global level available: http://mf.tt/WaKu9? #SDGs            
1/27/2016,6:00," By 2030, ensure that all girls/boys have access to quality early childhood education so that they are ready for primary school #SDGs Goal4            "
1/27/2016,6:01, Yes and we will continue leading!!! #SDGs https://twitter.com/LATIFESSEWANDAG/status/692329715936444416??            
1/27/2016,6:01," .@globalcompact's Lise Kingo Make the Global Goals yours!"" - great talk at the #GlobalOpportunity launch #SDGs pic.twitter.com/WHh7NSbrUp ""           "
1/27/2016,6:05, #GoodNews: 17 Signs Our World is Already Changing for the Better: http://ow.ly/XuJo9? via @good @unfoundation #globalgoals #SDGs            
1/27/2016,6:07, We are starting our workshop on #SDGs with @GWcollaborative and @UNEP in the Burns Moot Court Room at @gwlaw.            
1/27/2016,6:10, @katmerrigan is current giving opening remarks at our event co-hosted by @UNEP on #SDGs! #UNEPatGW #GWGlobalpic.twitter.com/UGc6lk04xc            
1/27/2016,6:10," Register for #IDW2016 event by @CanadaDev and GCNC convening #biz, Gov of #Canada & stakeholders to discuss #SDGs - http://ow.ly/Xz3CE?            "
1/27/2016,6:11, Postpartum #FamilyPlanning access contributes to achievement of maternal and child health goal #ICFP #GlobalMaternalHealth #SDGs            
1/27/2016,6:12, . @katmerrigan kicks off @UNEP @GWUevent on #GlobalGoals application in North America. Stay tuned for some tweets #SDGs            
1/27/2016,6:15, Seven ideas on how to finance the SDGs http://gu.com/p/4g62k/stw? #GlobalGoals #SDGs            
1/27/2016,6:15," .@UNEP, @the_IDB Cooperate to Support #SDGs and #ParisAgreement | IISD #SustDev Policy & Practice http://ow.ly/XzSny?            "
1/27/2016,6:17, @Goldfuss44 from @WhiteHouseCEQ is here to open the our event with @UNEP and @IIEPGW on #SDGs Post-Paris pic.twitter.com/f5wlR4Rh3N            
1/27/2016,6:19," .@Goldfuss44, who leads the White House Council of Environmental Quality, discusses the U.S.' role in #SDGs. pic.twitter.com/2jYaKMeqMT            "
1/27/2016,6:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/27/2016,6:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/27/2016,6:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/27/2016,6:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/27/2016,6:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/27/2016,6:21, Experts discuss what it will take to accelerate health innovation to reach #SDGs in new @GHTCoalition video: http://bit.ly/acceleratevid?            
1/27/2016,6:23," #UNFAO #IPPC thru global #pestmanagement contributing directly to 5 UN #SDGs, including climate change. #foodsecurity @FAOKnowledge            "
1/27/2016,6:24, Read about impact & influence of gates foundation in #development! http://bit.ly/1ZRdcDu? #SDGs #Agenda2030 #Education2030            
1/27/2016,6:25, @goldfuss44 speaking @uneprona @gwcollaborative event on UN 2030 Development Agenda #SDGs post-paris pathways pic.twitter.com/YkpB6hLCRS            
1/27/2016,6:27, 2016 is Year One of #ZeroHunger! How are you taking action for #ZeroHunger in your community? #GlobalGoals #SDGs https://www.youtube.com/watch?v=K5EGPxntaOQ??            
1/27/2016,6:28," FAOKnowledge: RT ippcnews: #UNFAO #IPPC thru global #pestmanagement contributing directly to 5 UN #SDGs, including climate change. #foodsec?            "
1/27/2016,6:30, Check out the incredible lineup of speakers for today?s event about #ClimateAction #GlobalGoals #SDGs at GW http://bit.ly/20rO8oR?            
1/27/2016,6:30, @Goldfuss44: local gov't leaders are key to implementation of sustainability policies and #SDGs #UNEPatGW #GWGlobal            
1/27/2016,6:31, Christy Goldfuss @WhiteHouse CEQ Lead kicks-off event by showing US leadership in advancing #SDGs & #ClimateActionpic.twitter.com/9Z4pvKih3T            
1/27/2016,6:33," #SDGs 4. Students recite books  at the opening of the first library in Kibera, Nairobi. http://goo.gl/xdN0sd?pic.twitter.com/EdiwWgquAI            "
1/27/2016,6:34," #UNFAO #IPPC thru global #pestmanagement contributing directly to 5 UN #SDGs, including climate change. #foodsecurity FAOKnowledge  ? Phyto?            "
1/27/2016,6:35, How sustainable certification practices can help us achieve the #SDGs: http://www.tradeforum.org/article/Trade-and-aid-how-certification-helps-improve-sustainability/?? via Tensie Whelan for @ITCnews            
1/27/2016,6:36, The #Environment #Ontology is on Twitter! Say hi @envoTweets. Looking forward to creating content for the #sdgs #GlobalGoals            
1/27/2016,6:37," Make it your New Years resolution to align your passion with the #GlobalGoals, take the quiz now #SDGs http://bit.ly/1OGcKo1?            "
1/27/2016,6:37, Because we want to eradicate poverty. #SDGs #YouthSpeak #KenyaSpeaks #KOT            
1/27/2016,6:37, Met w/ Adam Bouloukos #UNISDR. Discussed cooperation in implementing #SDGs. #ITUGET2016 #DRR http://bit.ly/1OiHE3b?pic.twitter.com/Mekhm9rOvC            
1/27/2016,6:40, .@millenniuminst Launches ?iSDG? Simulation Tool | IISD #SustDev Policy & Practice http://ow.ly/XzSNu? #SDGs            
1/27/2016,6:40, 16 days until #WesMUN & today is about celebrating #goal16 - peace and justice for all.  #SDGs @TheGlobalGoalspic.twitter.com/ztmyyN3BoD            
1/27/2016,6:41, Ending #AIDS #SDGs 2030 #AIDS NOT Over http://bit.ly/1T9msCn? ?  #hivprevention @Concern @Dochasnetwork @Irish_Aidhttps://twitter.com/DarrenJPrior/status/691694705919299585??            
1/27/2016,6:53," GLOBAL OPPORTUNITY NETWORK: From food to carbon, big risks bring bigger opportunity | GreenBiz http://www.greenbiz.com/article/food-carbon-big-risks-bring-bigger-opportunity?utm_medium=email&utm_source=e-news&utm_campaign=greenbuzz?? @GlobalCompact #SDGs            "
1/27/2016,6:55, New #PRiMEtime blog posted discussing how new #PRME signatory @teriuniv in #India has begun implementing the #SDGs. http://ow.ly/XyZ7F?            
1/27/2016,6:55, Patrica J. Beneke @UNEPRONA Director provides an overview of the #SDGs & #ClimateAction #UNEPatGWpic.twitter.com/RBcGnAe7sQ            
1/27/2016,6:56," Reps from @UNEPRONA, @WorldResources, and @WorldEnvCenter speaking about the future of #SDGs post-Paris #UNEPatGWpic.twitter.com/XTQYXpfC8C            "
1/27/2016,7:00, Next up we have a panel discussion on the effectiveness of the UN's #SDGs with @ManishBapnaWRI and @TerryYosiepic.twitter.com/YiO8Rn2TWk            
1/27/2016,7:00," The #SDGs are not only inclusive, but universal in nature! Fatou Ndoye, @UNEPRONA Deputy #UNEPatGW #GlobalGoalspic.twitter.com/Z9hazFz64M            "
1/27/2016,7:00," Did you read @RachelOuthred's recent Q&A on #SDGs, #education and #poverty? See p21 ofhttp://issuu.com/jpsc/docs/inspire_-_issue_1_mr??            "
1/27/2016,7:01," Since 80% of #Ugandans depend on #agriculture, then this sector could help #Uganda achieve its #SDGs if given priority...            "
1/27/2016,7:01, Will the SDGs influence domestic policy? Some lessons from the MDGs http://dld.bz/ehwyQ? #SDGs            
1/27/2016,7:03, ?Management is crucial ? but it?s not leadership? -@vgejcj #Leadership: critical success factor in achieving #SDGs http://bit.ly/1S5FU40?            
1/27/2016,7:04, No accountability in #SDGs. Development Banks impede access of complaint mechanisms to project-affected people http://www.glass-half-full.org?            
1/27/2016,7:05, #GreenEnergy the future for #Africa #sustainability #SDGs https://twitter.com/africaprogress/status/692358137957990401??            
1/27/2016,7:06," #HumanSecurity is d ONLY panacea 2 #EndPoverty #Terrorism 2 achieve #SDGs #GlobalGoals #LetGirlsLearn #ClimateChange and if,...            "
1/27/2016,7:10," Lots of interesting material on #UHC, #SDGs, #publichealth, #ReproductiveHealth emerging from WHO's #EB138https://twitter.com/WHO/status/691543144194838528??            "
1/27/2016,7:10," 2015 was a crucial year, arguably 2016 is even more important as we move into implementing the #SDGs #ParisAgreementpic.twitter.com/qaUzvI6Zhl            "
1/27/2016,7:10, 4 Drivers of Corporate Action on #Sustainability have a strong business case https://t.e2ma.net/message/vs1ar/b5hgtg?? #CSR #SDGs pic.twitter.com/Lmagb2SJAe            
1/27/2016,7:11, R&D 4 new health tools needed 2 achieve #SDGs. Experts give opinions on how 2 accelerate innovation: http://bit.ly/ghtcSDGvids?            
1/27/2016,7:13, Post from @Mskaydee of @social_rights on the lack of #accountability built into the #SDGs: http://bit.ly/1PE8klF? #GlobalGoals            
1/27/2016,7:14," 2016 is ?the year to move from power point to excel in #sustainability and #csr -  #SDGs #cg_cii via @sust4in ""           "
1/27/2016,7:15, @UN Sec-Gen Ban Ki-moon announced High-level Adv. Group to help guide @UnfEWEC transition to #SDGs: http://bit.ly/1JiSOcg? #EWECisME            
1/27/2016,7:19," RT @ CGControlling: 2016 is ?the year to move from power point to excel in #sustainability and #csr - #SDGs #cg_cii via sust4in ""           "
1/27/2016,7:22," The #ICPD & #SDGs reinforce each other. #SRHR, #genderequality and the #empowerment of women & #young people are keys to #sustainabledev.            "
1/27/2016,7:23," Global innovation may have a 1 percent problem"" http://wpo.st/FCs6? Empowerment can be a scary thing #impinv #SDGs @ToniOutLoud ""           "
1/27/2016,7:25, Seven ideas on how to #finance the #SDGs http://gu.com/p/4g62k/stw? @Guardianpic.twitter.com/vJNn8dpkjZ            
1/27/2016,7:25, Seven ideas on how to #finance the #SDGs http://gu.com/p/4g62k/stw? @Guardianpic.twitter.com/qzdgWB14YA            
1/27/2016,7:27," #ICFP Daily Delivery recap of Jan 26 is out incl. #SDGs, #ICFPFaith, LARCs, top 5 moment +http://eepurl.com/bN9Xi9?            "
1/27/2016,7:31, 6 #Environment and #Development Stories to Watch in 2016 https://shar.es/1hAY95? via @WorldResources #SDGs #climatechange            
1/27/2016,7:33," #France - need coord on #climatechange & #airpollution, citing #COP21 #SDGs #ParisAgreement #ClimateHealth @GCHAlliance @HealthandEnv #eb138            "
1/27/2016,7:33, Air pollution road map discussed today at WHO 68EB looking forward its adoption at  WHA69in may #WHO #COP21 #SDGs            
1/27/2016,7:39, We are the last generation to #endpoverty and tackle #climatechange @ManishBapnaWRI #UNEPatGW #climateaction #SDGs @WorldResources            
1/27/2016,7:44," #Norway - Calls for forthcoming indictors to be aligned w/ #SDGs, notes #ParisAgreement #COP21 #airpollution #ClimateHealth #eb138            "
1/27/2016,7:45, .@UN SG Ban Ki Moon appoints 17 ?#SDGs Advocates? to help achieving #Agenda2030. More info:http://ht.ly/XAw8K?            
1/27/2016,7:47," As 1st #B20 mtg of #China's #G20 Presidency kicked off, @wef launched commission on how #business can achieve #SDGs: http://www.businesscommission.org/?            "
1/27/2016,7:47," @JohnKerry @USUN   WHITEHOUSE, BUCKINGHAM, VATICAN & TERRORISM, TRAFFICKING, RACKETEERING amid #SDGs #GlobalGoals #EndPoverty #EndTerrorism            "
1/27/2016,7:48, IFPMA: .UN SG Ban Ki Moon appoints 17 ?#SDGs Advocates? to help achieving #Agenda2030. More info: http://ht.ly/XAw8K?            
1/27/2016,7:52, #Venezuela - Encourages MSs to work together on #SDGs. @WHO could provide more support to developing countries on #airpollution #eb138            
1/27/2016,7:57, #SDGs - Searching for serendipity. http://www.iniscommunication.com/blog/68/Searching-for-serendipity.html??            
1/27/2016,7:58, Sex education or sex training?  #Africa #Kenya #HIV #Religion #SDGS http://fb.me/25RSZNVw2?            
1/27/2016,7:58," Sex education or sex training? #Africa #Kenya #HIV #Religion #SDGS HIV, RELIGION AND MY AFRICAN ROOTS http://lyonshumphrey.blogspot.com/2015/10/hiv-religion-and-my-african-roots.html?spref=tw??            "
1/27/2016,7:59," Reps from @USCIB, @USGBC, @gwlaw and @GWGeography talk about urban sustainability and #SDGs #UNEPatGW #GWGlobalpic.twitter.com/9y85XIICcH            "
1/27/2016,8:04, Clean Water and Sanitation for All by 2030 http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs #4H2O            
